Страховщик,Город,Регион,Кол-во_сотрудников,Поликлиника,Стоматология,Скорая_помощь,Госпитализация,Вызов_врача_на_дом,Уровень
Сбербанк страхование,Пушкино,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Жуковский,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Ногинск,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Сергиев Посад,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Воскресенск,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Лобня,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Ивантеевка,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Клин,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Видное,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Дубна,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Егорьевск,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Чехов,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Дмитров,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Ступино,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Наро-Фоминск,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Павловский Посад,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Фрязино,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Лыткарино,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Дзержинский,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Солнечногорск,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Котельники,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Кашира,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Краснознаменск,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Протвино,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Истра,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Шатура,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Апрелевка,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Дедовск,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Луховицы,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Можайск,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Ликино-Дулёво,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Красноармейск,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Лосино-Петровский,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Озёры,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Старая Купавна,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Зарайск,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Электрогорск,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Бронницы,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Звенигород,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Хотьково,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Черноголовка,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Электроугли,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Пущино,нет,51-1000000,15900,1300,4444,656,5411,Эконом
Сбербанк страхование,Москва,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Балашиха,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Подольск,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Химки,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Мытищи,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Королёв,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Люберцы,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Красногорск,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Электросталь,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Коломна,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Домодедово,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Одинцово,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Серпухов,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Щёлково,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Раменское,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Орехово-Зуево,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Долгопрудный,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Реутов,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Пушкино,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Жуковский,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Ногинск,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Сергиев Посад,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Воскресенск,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Лобня,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Ивантеевка,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Клин,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Видное,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Дубна,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Егорьевск,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Чехов,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Дмитров,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Ступино,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Наро-Фоминск,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Павловский Посад,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Фрязино,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Лыткарино,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Дзержинский,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Солнечногорск,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Котельники,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Кашира,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Краснознаменск,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Протвино,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Истра,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Шатура,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Апрелевка,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Дедовск,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Луховицы,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Можайск,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Ликино-Дулёво,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Красноармейск,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Лосино-Петровский,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Озёры,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Старая Купавна,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Зарайск,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Электрогорск,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Бронницы,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Звенигород,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Хотьково,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Черноголовка,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Электроугли,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Пущино,нет,51-1000000,31211,1522,4444,656,5411,Стандарт
Сбербанк страхование,Москва,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Балашиха,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Подольск,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Химки,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Мытищи,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Королёв,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Люберцы,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Красногорск,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Электросталь,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Коломна,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Домодедово,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Одинцово,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Серпухов,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Щёлково,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Раменское,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Орехово-Зуево,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Долгопрудный,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Реутов,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Пушкино,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Жуковский,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Ногинск,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Сергиев Посад,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Воскресенск,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Лобня,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Ивантеевка,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Клин,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Видное,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Дубна,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Егорьевск,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Чехов,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Дмитров,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Ступино,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Наро-Фоминск,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Павловский Посад,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Фрязино,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Лыткарино,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Дзержинский,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Солнечногорск,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Котельники,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Кашира,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Краснознаменск,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Протвино,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Истра,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Шатура,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Апрелевка,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Дедовск,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Луховицы,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Можайск,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Ликино-Дулёво,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Красноармейск,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Лосино-Петровский,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Озёры,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Старая Купавна,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Зарайск,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Электрогорск,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Бронницы,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Звенигород,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Хотьково,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Черноголовка,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Электроугли,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Сбербанк страхование,Пущино,нет,51-1000000,40011,2078,4444,656,5411,Бизнес
Ингосстрах,Архангельск ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Астрахань ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Барнаул ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Батайск ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Белгород ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Брянск ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Великий Новгород ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Владивосток ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Владимир ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Волгоград ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Вологда ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Воронеж ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Екатеринбург ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Иваново ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Ижевск ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Иркутск ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Казань ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Калининград ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Калуга ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Кемерово ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Киров ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Кировск ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Краснодар ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Красноярск ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Курск ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Липецк ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Мурманск ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Набережные Челны ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Нижний Новгород ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Нижний Тагил ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Новокузнецк ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Новороссийск ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Новосибирск ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Обнинск ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Омск ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Оренбург ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Пенза ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Пермь ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Петрозаводск ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Пятигорск,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Минеральные Воды,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Ростов-на-Дону ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Рязань ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Самара ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Саранск ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Саратов ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Смоленск ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Сочи ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Ставрополь ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Сургут ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Таганрог ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Тамбов ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Тверь ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Тольятти ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Томск ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Тула ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Тюмень ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Ульяновск ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Уфа ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Хабаровск ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Чебоксары ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Челябинск ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Чита ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Ярославль ,да,1-10,17200,4000,15300,0,5200,Стандарт
Ингосстрах,Архангельск ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Астрахань ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Барнаул ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Батайск ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Белгород ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Брянск ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Великий Новгород ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Владивосток ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Владимир ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Волгоград ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Вологда ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Воронеж ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Екатеринбург ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Иваново ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Ижевск ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Иркутск ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Казань ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Калининград ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Калуга ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Кемерово ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Киров ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Кировск ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Краснодар ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Красноярск ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Курск ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Липецк ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Мурманск ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Набережные Челны ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Нижний Новгород ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Нижний Тагил ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Новокузнецк ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Новороссийск ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Новосибирск ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Обнинск ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Омск ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Оренбург ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Пенза ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Пермь ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Петрозаводск ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Пятигорск,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Минеральные Воды,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Ростов-на-Дону ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Рязань ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Самара ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Саранск ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Саратов ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Смоленск ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Сочи ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Ставрополь ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Сургут ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Таганрог ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Тамбов ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Тверь ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Тольятти ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Томск ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Тула ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Тюмень ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Ульяновск ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Уфа ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Хабаровск ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Чебоксары ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Челябинск ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Чита ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Ярославль ,да,11-50,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Архангельск ,да,51-1000000,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Астрахань ,да,51-1000000,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Барнаул ,да,51-1000000,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Батайск ,да,51-1000000,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Белгород ,да,51-1000000,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Брянск ,да,51-1000000,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Великий Новгород ,да,51-1000000,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Владивосток ,да,51-1000000,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Владимир ,да,51-1000000,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Волгоград ,да,51-1000000,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Вологда ,да,51-1000000,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Воронеж ,да,51-1000000,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Екатеринбург ,да,51-1000000,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Иваново ,да,51-1000000,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Ижевск ,да,51-1000000,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Иркутск ,да,51-1000000,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Казань ,да,51-1000000,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Калининград ,да,51-1000000,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Калуга ,да,51-1000000,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Кемерово ,да,51-1000000,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Киров ,да,51-1000000,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Кировск ,да,51-1000000,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Краснодар ,да,51-1000000,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Красноярск ,да,51-1000000,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Курск ,да,51-1000000,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Липецк ,да,51-1000000,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Мурманск ,да,51-1000000,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Набережные Челны ,да,51-1000000,10100,1200,9150,0,3700,Стандарт
Ингосстрах,Нижний Новгород ,да,51-1000000,10100,1200,9150,0,3700,Стандарт
