Страховщик,Город,Регион,Кол-во_сотрудников,Поликлиника,Стоматология,Скорая_помощь,Госпитализация,Вызов_врача_на_дом,Уровень
Ингосстрах,Щёлково,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Раменское,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Орехово-Зуево,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Долгопрудный,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Реутов,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Пушкино,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Жуковский,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Ногинск,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Сергиев Посад,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Воскресенск,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Лобня,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Ивантеевка,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Клин,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Видное,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Дубна,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Егорьевск,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Чехов,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Дмитров,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Ступино,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Наро-Фоминск,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Павловский Посад,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Фрязино,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Лыткарино,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Дзержинский,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Солнечногорск,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Котельники,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Кашира,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Краснознаменск,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Протвино,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Истра,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Шатура,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Апрелевка,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Дедовск,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Луховицы,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Можайск,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Ликино-Дулёво,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Красноармейск,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Лосино-Петровский,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Озёры,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Старая Купавна,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Зарайск,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Электрогорск,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Бронницы,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Звенигород,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Хотьково,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Черноголовка,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Электроугли,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Пущино,нет,11-50,20050,4280,0,6300,2000,Базовый
Ингосстрах,Москва,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Балашиха,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Подольск,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Химки,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Мытищи,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Королёв,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Люберцы,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Красногорск,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Электросталь,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Коломна,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Домодедово,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Одинцово,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Серпухов,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Щёлково,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Раменское,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Орехово-Зуево,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Долгопрудный,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Реутов,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Пушкино,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Жуковский,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Ногинск,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Сергиев Посад,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Воскресенск,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Лобня,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Ивантеевка,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Клин,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Видное,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Дубна,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Егорьевск,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Чехов,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Дмитров,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Ступино,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Наро-Фоминск,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Павловский Посад,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Фрязино,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Лыткарино,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Дзержинский,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Солнечногорск,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Котельники,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Кашира,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Краснознаменск,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Протвино,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Истра,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Шатура,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Апрелевка,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Дедовск,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Луховицы,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Можайск,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Ликино-Дулёво,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Красноармейск,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Лосино-Петровский,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Озёры,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Старая Купавна,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Зарайск,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Электрогорск,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Бронницы,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Звенигород,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Хотьково,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Черноголовка,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Электроугли,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Пущино,нет,11-50,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Москва,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Балашиха,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Подольск,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Химки,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Мытищи,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Королёв,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Люберцы,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Красногорск,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Электросталь,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Коломна,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Домодедово,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Одинцово,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Серпухов,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Щёлково,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Раменское,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Орехово-Зуево,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Долгопрудный,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Реутов,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Пушкино,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Жуковский,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Ногинск,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Сергиев Посад,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Воскресенск,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Лобня,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Ивантеевка,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Клин,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Видное,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Дубна,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Егорьевск,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Чехов,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Дмитров,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Ступино,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Наро-Фоминск,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Павловский Посад,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Фрязино,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Лыткарино,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Дзержинский,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Солнечногорск,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Котельники,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Кашира,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Краснознаменск,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Протвино,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Истра,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Шатура,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Апрелевка,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Дедовск,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Луховицы,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Можайск,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Ликино-Дулёво,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Красноармейск,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Лосино-Петровский,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Озёры,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Старая Купавна,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Зарайск,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Электрогорск,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Бронницы,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Звенигород,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Хотьково,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Черноголовка,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Электроугли,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Пущино,нет,11-50,36400,4280,0,8200,2000,Премиум
Ингосстрах,Москва,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Балашиха,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Подольск,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Химки,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Мытищи,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Королёв,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Люберцы,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Красногорск,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Электросталь,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Коломна,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Домодедово,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Одинцово,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Серпухов,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Щёлково,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Раменское,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Орехово-Зуево,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Долгопрудный,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Реутов,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Пушкино,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Жуковский,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Ногинск,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Сергиев Посад,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Воскресенск,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Лобня,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Ивантеевка,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Клин,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Видное,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Дубна,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Егорьевск,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Чехов,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Дмитров,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Ступино,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Наро-Фоминск,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Павловский Посад,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Фрязино,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Лыткарино,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Дзержинский,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Солнечногорск,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Котельники,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Кашира,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Краснознаменск,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Протвино,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Истра,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Шатура,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Апрелевка,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Дедовск,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Луховицы,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Можайск,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Ликино-Дулёво,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Красноармейск,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Лосино-Петровский,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Озёры,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Старая Купавна,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Зарайск,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Электрогорск,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Бронницы,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Звенигород,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Хотьково,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Черноголовка,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Электроугли,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Пущино,нет,51-300,20050,4280,0,6300,2000,Базовый
Ингосстрах,Москва,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Балашиха,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Подольск,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Химки,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Мытищи,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Королёв,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Люберцы,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Красногорск,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Электросталь,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Коломна,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Домодедово,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Одинцово,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Серпухов,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Щёлково,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Раменское,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Орехово-Зуево,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Долгопрудный,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Реутов,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Пушкино,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Жуковский,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Ногинск,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Сергиев Посад,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Воскресенск,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Лобня,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Ивантеевка,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Клин,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Видное,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Дубна,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Егорьевск,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Чехов,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Дмитров,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Ступино,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Наро-Фоминск,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Павловский Посад,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Фрязино,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Лыткарино,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Дзержинский,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Солнечногорск,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Котельники,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Кашира,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Краснознаменск,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Протвино,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Истра,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Шатура,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Апрелевка,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Дедовск,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Луховицы,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Можайск,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Ликино-Дулёво,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Красноармейск,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Лосино-Петровский,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Озёры,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Старая Купавна,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Зарайск,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Электрогорск,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Бронницы,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Звенигород,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Хотьково,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Черноголовка,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Электроугли,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Пущино,нет,51-300,29250,4280,0,6300,2000,Комфорт
Ингосстрах,Москва,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Балашиха,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Подольск,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Химки,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Мытищи,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Королёв,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Люберцы,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Красногорск,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Электросталь,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Коломна,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Домодедово,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Одинцово,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Серпухов,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Щёлково,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Раменское,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Орехово-Зуево,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Долгопрудный,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Реутов,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Пушкино,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Жуковский,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Ногинск,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Сергиев Посад,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Воскресенск,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Лобня,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Ивантеевка,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Клин,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Видное,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Дубна,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Егорьевск,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Чехов,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Дмитров,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Ступино,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Наро-Фоминск,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Павловский Посад,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Фрязино,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Лыткарино,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Дзержинский,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Солнечногорск,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Котельники,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Кашира,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Краснознаменск,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Протвино,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Истра,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Шатура,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Апрелевка,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Дедовск,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Луховицы,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Можайск,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Ликино-Дулёво,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Красноармейск,нет,51-300,36400,4280,0,8200,2000,Премиум
